id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1430269574415585284,1430269574415585284,2021-08-24 13:43:34 Pacific Daylight Time,2021-08-24,13:43:34,-0700,1399811590858448903,carlosa10135143,Carlos Augusto,,Goog project!,en,[],[],[],0,0,0,[],[],https://twitter.com/CarlosA10135143/status/1430269574415585284,False,https://twitter.com/NFTAdNetwork/status/1430159435368910862,0,,,,,,,,[],,,,
1430269400804904961,1430247695797653504,2021-08-24 13:42:52 Pacific Daylight Time,2021-08-24,13:42:52,-0700,1335264209790259201,anyanymous2,mr. swagadocious,,@sillyfuny literally goog told you yesterday (two days ago?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????),en,[],[],[],1,0,1,[],[],https://twitter.com/anyanymous2/status/1430269400804904961,False,,0,,,,,,,,"[{'screen_name': 'sillyfuny', 'name': 'nick wilde', 'id': '1400094237891440642'}]",,,,
1430268857978130436,1430268857978130436,2021-08-24 13:40:43 Pacific Daylight Time,2021-08-24,13:40:43,-0700,1119063948689596417,goldmansachbot,EquityMarketPredictor,,"Alphabet Inc. (GOOG) surprised the market with Q1 result. Goldman Sachs changed the rating to Underperform, as Alphabet Inc. (GOOG) is trading at over 80 times its book value with a trailing PE of over 40.",en,[],[],[],0,0,0,[],[],https://twitter.com/GoldmanSachBOT/status/1430268857978130436,False,,0,,,,,,,,[],,,,
1430268462883123205,1429953540940722179,2021-08-24 13:39:09 Pacific Daylight Time,2021-08-24,13:39:09,-0700,1205377846295834626,googbutviking,Goog,,@sclprcl What’s up,en,[],[],[],1,0,0,[],[],https://twitter.com/GoogButViking/status/1430268462883123205,False,,0,,,,,,,,"[{'screen_name': 'sclprcl', 'name': 'Scalper who?', 'id': '1329742170450903040'}]",,,,
1430267958799093770,1430247192132980737,2021-08-24 13:37:09 Pacific Daylight Time,2021-08-24,13:37:09,-0700,3346133386,t_0_f_0,TOFO,,"@Tripple65904021 Första 3 är aningen jobbiga att köpa per månad men botten 3?  Äger bara $GOOG o $MSFT, stör mig mest på ojämna antalet i goog 😪",sv,[],[],[],0,0,0,[],"['goog', 'msft']",https://twitter.com/T_0_F_0/status/1430267958799093770,False,,0,,,,,,,,"[{'screen_name': 'Tripple65904021', 'name': 'IB Investor', 'id': '1047139086996316160'}]",,,,
1430267863949004805,1430267863949004805,2021-08-24 13:36:46 Pacific Daylight Time,2021-08-24,13:36:46,-0700,1269758829690052610,63_hyacinth,Hyacinth Markets,,Wall Street in Fives - Must Read Lists for Tuesday $WMT $SMMNY $CARA $GNHAF $CWH $CI $VSCO $COIN $BBWI $GEVO $MDT $GOOG $GOOGL $DIDI $BA $DIS $SSNLF $NXPI $GTS $PTE $TBPH $MCW $ATUS $BBY $PANW $AAP $PDD,en,[],[],[],0,0,0,[],"['wmt', 'smmny', 'cara', 'gnhaf', 'cwh', 'ci', 'vsco', 'coin', 'bbwi', 'gevo', 'mdt', 'goog', 'googl', 'didi', 'ba', 'dis', 'ssnlf', 'nxpi', 'gts', 'pte', 'tbph', 'mcw', 'atus', 'bby', 'panw', 'aap', 'pdd']",https://twitter.com/63_hyacinth/status/1430267863949004805,False,,0,,,,,,,,[],,,,
1430267687104548867,1430267687104548867,2021-08-24 13:36:04 Pacific Daylight Time,2021-08-24,13:36:04,-0700,19684195,utxo__,At the equator,,Pfizer making its pivot alongside $MSFT and $goog to subscription based #mrr #saas business.,en,[],[],[],0,0,0,"['mrr', 'saas']","['msft', 'goog']",https://twitter.com/utxo__/status/1430267687104548867,False,https://twitter.com/disclosetv/status/1430203485576904708,0,,,,,,,,[],,,,
1430267465859272706,1430256584211456003,2021-08-24 13:35:11 Pacific Daylight Time,2021-08-24,13:35:11,-0700,1403718356616814598,newsassy_,Jaaaalil,,@Medtb1 Goog friends be like 😭,en,[],[],[],0,0,1,[],[],https://twitter.com/newsassy_/status/1430267465859272706,False,,0,,,,,,,,"[{'screen_name': 'Medtb1', 'name': 'Medtb', 'id': '1019712689805897728'}]",,,,
1430267465150386183,1430267465150386183,2021-08-24 13:35:11 Pacific Daylight Time,2021-08-24,13:35:11,-0700,1355337211521150976,jmnjkoo,goog misser d-8,,someone take my phone away i can't do this,en,[],[],[],0,0,1,[],[],https://twitter.com/jmnjkoo/status/1430267465150386183,False,https://twitter.com/princessdaddyve/status/1430266341714534402,0,,,,,,,,[],,,,
1430267260975960067,1430267260975960067,2021-08-24 13:34:22 Pacific Daylight Time,2021-08-24,13:34:22,-0700,6470462,hbou,hassan,,$FB        $1 030 535 369 483 $GOOG$1 890 366 747 868 $AMZN$1 674 180 560 349 $MSFT$2 274 155 975 106 $AAPL$2 473 242 458 486 $TSLA$0 701 415 788 530  GAFTAM$10 043 896 899 822,nl,[],[],[],0,0,0,[],"['fb', 'goog', 'amzn', 'msft', 'aapl', 'tsla']",https://twitter.com/hbou/status/1430267260975960067,False,https://twitter.com/hbou/status/1419946252448448532,0,,,,,,,,[],,,,
1430266852471627776,1430266852471627776,2021-08-24 13:32:45 Pacific Daylight Time,2021-08-24,13:32:45,-0700,3646985662,sbwcws,ALGO BOT NEWS,,Wall Street in Fives - Must Read Lists for Tuesday $WMT $SMMNY $CARA $GNHAF $CWH $CI $VSCO $COIN $BBWI $GEVO $MDT $GOOG $GOOGL $DIDI $BA $DIS $SSNLF $NXPI $GTS $PTE $TBPH $MCW $ATUS $BBY $PANW $AAP $PDD,en,[],[],[],0,0,0,[],"['wmt', 'smmny', 'cara', 'gnhaf', 'cwh', 'ci', 'vsco', 'coin', 'bbwi', 'gevo', 'mdt', 'goog', 'googl', 'didi', 'ba', 'dis', 'ssnlf', 'nxpi', 'gts', 'pte', 'tbph', 'mcw', 'atus', 'bby', 'panw', 'aap', 'pdd']",https://twitter.com/sbwcws/status/1430266852471627776,False,,0,,,,,,,,[],,,,
1430266736935280640,1430266736935280640,2021-08-24 13:32:17 Pacific Daylight Time,2021-08-24,13:32:17,-0700,1417857228334256134,kaliyas2,Kaliyas,,"Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public!   $YANG $BMA $CYD $BBQ $CRK $CLPR $UNFI $GGAL $GS $LIVE $EXPI $ELP $ARCO $EGRX $ORA $NVTA $AMWL $VGR $CFB $AAPL $MSFT $AMZN $GOOG $GOOGL $BABA $FB $PANW  https://t.co/O65XblebzM",en,[],[],['https://pbs.twimg.com/media/E9lUBETXsA8zuKv.jpg'],0,0,0,[],"['yang', 'bma', 'cyd', 'bbq', 'crk', 'clpr', 'unfi', 'ggal', 'gs', 'live', 'expi', 'elp', 'arco', 'egrx', 'ora', 'nvta', 'amwl', 'vgr', 'cfb', 'aapl', 'msft', 'amzn', 'goog', 'googl', 'baba', 'fb', 'panw']",https://twitter.com/Kaliyas2/status/1430266736935280640,False,,1,https://pbs.twimg.com/media/E9lUBETXsA8zuKv.jpg,,,,,,,[],,,,
1430266652877262848,1430265051991134211,2021-08-24 13:31:57 Pacific Daylight Time,2021-08-24,13:31:57,-0700,722450195993272320,chronic_kaiju,Advanced Poobby Techniques,,@Racer_Z the worst part is mine are simple arm warmer type ones but i'm struggling to pattern a flared cuff and goog ain't helpin kjsngkrg,en,[],[],[],0,0,1,[],[],https://twitter.com/Chronic_Kaiju/status/1430266652877262848,False,,0,,,,,,,,"[{'screen_name': 'Racer_Z', 'name': 'Days Inn Confused', 'id': '20205512'}]",,,,
1430266173128679436,1430266168753930242,2021-08-24 13:30:03 Pacific Daylight Time,2021-08-24,13:30:03,-0700,1258670527494922244,zigzanalytics,Zigz.io - Daily Market Data,,Top 5 Put-to-Call ratio changes (towards puts): $GOOG PCR: 3.083 (+2.180) $LLY PCR: 2.419 (+1.613) $MXIM PCR: 1.452 (+1.238) $SPLK PCR: 1.383 (+1.147) $VZ PCR: 0.943 (+0.384),in,[],[],[],1,0,0,[],"['goog', 'lly', 'mxim', 'splk', 'vz']",https://twitter.com/zigzanalytics/status/1430266173128679436,False,,0,,,,,,,,[],,,,
1430265791094693890,1430265791094693890,2021-08-24 13:28:32 Pacific Daylight Time,2021-08-24,13:28:32,-0700,1346935314175111171,healthcaredonut,The Donut Hole,,"8/24/21 Weekly Update by @HealthcareDonut covering the AHA/payor blame game, end of COVID cost sharing waivers, and $GOOG's decision to shut down its healthcare division #medtwitter #healthcare #medlife #medicine  https://t.co/Lh3Ct4lMdj",en,"[{'screen_name': 'healthcaredonut', 'name': 'the donut hole', 'id': '1346935314175111171'}]",['https://thedonuthole.substack.com/p/82421-weekly-update?r=ef0iw&utm_campaign=post&utm_medium=web&utm_source=twitter'],[],0,0,2,"['medtwitter', 'healthcare', 'medlife', 'medicine']",['goog'],https://twitter.com/HealthcareDonut/status/1430265791094693890,False,,0,,,,,,,,[],,,,
1430265557224329217,1430265557224329217,2021-08-24 13:27:36 Pacific Daylight Time,2021-08-24,13:27:36,-0700,161975303,gel_goog,əↄɐəԀ ʍ ⅄⊥INIℲNI☮,,ん？,ja,[],[],[],0,0,0,[],[],https://twitter.com/GeL_GooG/status/1430265557224329217,False,,0,,,,,,,,[],,,,
1430265458553495553,1430265458553495553,2021-08-24 13:27:13 Pacific Daylight Time,2021-08-24,13:27:13,-0700,28622119,apwriter,annie post,,New California Law: All new commercial trucks zero emissions -ie hydrogen--in three years. All hydrogens breakout. Big short is toast. AH lit. $nkla $plug $fcel $bldp $aapl $goog $amzn $tsla $nio $gs $berk.b $berk.a #NASDAQ #NASDAQ100,en,[],[],[],0,0,1,"['nasdaq', 'nasdaq100']","['nkla', 'plug', 'fcel', 'bldp', 'aapl', 'goog', 'amzn', 'tsla', 'nio', 'gs', 'berk.b', 'berk.a']",https://twitter.com/apwriter/status/1430265458553495553,False,,0,,,,,,,,[],,,,
1430264269417979905,1430264269417979905,2021-08-24 13:22:29 Pacific Daylight Time,2021-08-24,13:22:29,-0700,1389006290618404869,goog1910,ام جود,,#صورة_ملف_شخصي_جديدة  https://t.co/OxpPtrn8C3,und,[],[],['https://pbs.twimg.com/media/E9lRxGsX0AcgXqU.jpg'],0,0,0,['صورة_ملف_شخصي_جديدة'],[],https://twitter.com/goog1910/status/1430264269417979905,False,,1,https://pbs.twimg.com/media/E9lRxGsX0AcgXqU.jpg,,,,,,,[],,,,
1430264155055943681,1430264155055943681,2021-08-24 13:22:02 Pacific Daylight Time,2021-08-24,13:22:02,-0700,1214021557367926784,dailycandlestix,Candlestick_stats,,$GOOG Below Avg Volume Daily appearances since 2014: 67 Close 5 days later ±: Avg: 15.82 SD: 33.38 Worst: -42.61 Best: 119.41  10 days later: Avg: 34.09 SD: 50.55 Worst: -59.45 Best: 181.61  30 days later: Avg: 42.47 SD: 98.64 Worst: -195.79 Best: 344.66,en,[],[],[],0,0,0,[],['goog'],https://twitter.com/dailycandlestix/status/1430264155055943681,False,,0,,,,,,,,[],,,,
1430263546407899138,1430263546407899138,2021-08-24 13:19:37 Pacific Daylight Time,2021-08-24,13:19:37,-0700,388726007,jjspeculation,James👋,,"Market health #journaling, day 8.  💥=New 52 week high.  $GOOG/ $GOOGL 2nd straight day leading for #FAANGMT with new highs. $SPY, $OEX &amp; $QQQ again lead indices up, but indecision is shown in price/volume. $IWM, $IWO &amp; $ARKK pull past 21 ema, 50 sma next up!  https://t.co/yzzlNJzFqt",en,[],[],"['https://pbs.twimg.com/media/E9lRG64VUAEPtzR.jpg', 'https://pbs.twimg.com/media/E9lRHGtVEAI_Fp0.jpg', 'https://pbs.twimg.com/media/E9lRHP-VcAAMfYK.jpg', 'https://pbs.twimg.com/media/E9lRHcCVkAATrp-.jpg']",1,0,0,"['journaling', 'faangmt']","['goog', 'googl', 'spy', 'oex', 'qqq', 'iwm', 'iwo', 'arkk']",https://twitter.com/JJSpeculation/status/1430263546407899138,False,,1,https://pbs.twimg.com/media/E9lRG64VUAEPtzR.jpg,,,,,,,[],,,,
1430263481610162182,1430263481610162182,2021-08-24 13:19:21 Pacific Daylight Time,2021-08-24,13:19:21,-0700,1304403492807868418,investingscien2,Investing-Scientist,,"Got $10,000? 5 Perfect Stocks to Buy Right Now @themotleyfool #stocks $AMZN $GOOGL $VRTX $GOOG $LOVE $TCNNF $HRVSF  https://t.co/t7CSFcHsgz",en,"[{'screen_name': 'themotleyfool', 'name': 'the motley fool', 'id': '15568127'}]",['https://www.fool.com/investing/2021/08/24/got-10000-5-perfect-stocks-to-buy-right-now/'],[],0,0,0,['stocks'],"['amzn', 'googl', 'vrtx', 'goog', 'love', 'tcnnf', 'hrvsf']",https://twitter.com/InvestingScien2/status/1430263481610162182,False,,0,,,,,,,,[],,,,
1430263469446733829,1430263464250028040,2021-08-24 13:19:18 Pacific Daylight Time,2021-08-24,13:19:18,-0700,1345453816095903746,investwithbtm,Louis Stevens,,"3/ Not in any sense true.  Growth of $10k in $DPZ (commodity product in a sea of competition) v $GOOG (unmitigated monopoly that was pricey in 2011), and this is one example in a vast sea of examples  https://t.co/OHYd70UZa2",en,[],[],['https://pbs.twimg.com/media/E9lQkK2XMAA9UNf.png'],0,0,0,[],"['dpz', 'goog']",https://twitter.com/investwithbtm/status/1430263469446733829,False,,1,https://pbs.twimg.com/media/E9lQkK2XMAA9UNf.png,,,,,,,[],,,,
1430263348197789703,1430263348197789703,2021-08-24 13:18:49 Pacific Daylight Time,2021-08-24,13:18:49,-0700,1324959470238261248,googgd,goog,,infi who r u,en,[],[],[],0,0,0,[],[],https://twitter.com/googgd/status/1430263348197789703,False,,0,,,,,,,,[],,,,
1430262390571012100,1430262390571012100,2021-08-24 13:15:01 Pacific Daylight Time,2021-08-24,13:15:01,-0700,1306597845953318912,aieraalerts,Aiera Alerts,,"✅ $GOOG: ""Google"" mentioned during Limelight Networks ""Limelight Networks Inc Investor Meetings - New York"" event  https://t.co/cODsnOxv9Z",en,[],['http://a.aiera.com/ebod'],[],0,0,0,[],['goog'],https://twitter.com/AieraAlerts/status/1430262390571012100,False,,0,,,,,,,,[],,,,
1430261691003150339,1429813556237774848,2021-08-24 13:12:14 Pacific Daylight Time,2021-08-24,13:12:14,-0700,1414650936715251714,mcmillionaire3,MCMillionaire,,@WOLF_Financial I love aapl.  And it’s by far my biggest holding (tax implications to sell). But if I was starting today it wouldn’t be one of the two stocks I put in that portfolio.  Fb Goog maybe even AMD. I just don’t see it doubling in the next 5 years.,en,[],[],[],0,0,1,[],[],https://twitter.com/MCMillionaire3/status/1430261691003150339,False,,0,,,,,,,,"[{'screen_name': 'WOLF_Financial', 'name': '🐺 WOLF 💰', 'id': '1306359926164516864'}]",,,,
1430259893026574341,1430259893026574341,2021-08-24 13:05:06 Pacific Daylight Time,2021-08-24,13:05:06,-0700,3114448031,bs_marker,BSMARKER,,Stock: $GOOG - Alphabet Inc. *** NEWS *** Josh Brown sees CrowdStrike becoming stronger as it joins Nasdaq-100 - Invezz  https://t.co/kt0GuyJ8bT Try now the Best Pivot Point Calculator!!  https://t.co/QAggKu4VvG #tradingview #stocks #stockstowatch  https://t.co/INAKPXIqAo,en,[],"['https://invezz.com/news/2021/08/24/josh-brown-sees-crowdstrike-becoming-stronger-as-it-joins-nasdaq-100/', 'https://bsmarker.com']",['https://pbs.twimg.com/media/E9lNywPWEAcEfZV.png'],0,0,0,"['tradingview', 'stocks', 'stockstowatch']",['goog'],https://twitter.com/bs_marker/status/1430259893026574341,False,,1,https://pbs.twimg.com/media/E9lNywPWEAcEfZV.png,,,,,,,[],,,,
1430259831655616512,1430259831655616512,2021-08-24 13:04:51 Pacific Daylight Time,2021-08-24,13:04:51,-0700,73465112,ag_trader,AGTrader,,GOOG almost a triple since pandemic low,en,[],[],[],4,1,17,[],[],https://twitter.com/ag_trader/status/1430259831655616512,False,,0,,,,,,,,[],,,,
1430259825208819715,1430259260429119491,2021-08-24 13:04:49 Pacific Daylight Time,2021-08-24,13:04:49,-0700,1242145240753901568,vichianpancome,Vichianpancome,,@RealmissNFT Goog night❤❤❤,en,[],[],[],0,0,0,[],[],https://twitter.com/vichianpancome/status/1430259825208819715,False,,0,,,,,,,,"[{'screen_name': 'RealmissNFT', 'name': 'RealMissNFT', 'id': '1311583482011881473'}]",,,,
1430259660464869378,1430259660464869378,2021-08-24 13:04:10 Pacific Daylight Time,2021-08-24,13:04:10,-0700,26004534,thogori,Eng. Nairobi the 16th 🏜 it's been #teaszn 🦺👑🩰,,GOOG the slave master.  I mean we been knowing.,en,[],[],[],0,0,0,[],[],https://twitter.com/Thogori/status/1430259660464869378,False,,0,,,,,,,,[],,,,
1430259442281553922,1430253864456949762,2021-08-24 13:03:18 Pacific Daylight Time,2021-08-24,13:03:18,-0700,1285457733332893696,aadhansen,Andreas,,@InvestmentTalkk Entirity of fintwit in 2020 (including yours truly):   I'm going to build a portfolio that's going to outperform Alphabet in 2021!  $GOOG in 2021:  https://t.co/CoQBAZl2mS,en,[],[],['https://pbs.twimg.com/media/E9lNSr6XoA4KSMM.png'],2,1,2,[],['goog'],https://twitter.com/aadhansen/status/1430259442281553922,False,,1,https://pbs.twimg.com/media/E9lNSr6XoA4KSMM.png,,,,,,,"[{'screen_name': 'InvestmentTalkk', 'name': 'Conor Mac', 'id': '1226182750866149383'}]",,,,
1430259178329755648,1430249205549965316,2021-08-24 13:02:15 Pacific Daylight Time,2021-08-24,13:02:15,-0700,1243566193425989635,yuniatb6a6,🏖,,@coolUNder01time glad u GOOD!! im goog too😋 when we watshing knives out together‼️,en,[],[],[],1,0,0,[],[],https://twitter.com/yuniatb6a6/status/1430259178329755648,False,,0,,,,,,,,"[{'screen_name': 'coolUNder01time', 'name': 'oversharing here', 'id': '1418274157800865807'}]",,,,
1430259155064000517,1430259155064000517,2021-08-24 13:02:10 Pacific Daylight Time,2021-08-24,13:02:10,-0700,1394402324408320003,googshitposting,Goog Shitposting,,This is the dumbest fucking take. He took a screenshot at 9:13 and deleted it. There's no secret meanings.,en,[],[],[],0,0,0,[],[],https://twitter.com/GoogShitposting/status/1430259155064000517,False,https://twitter.com/chromeunboxed/status/1430251401842761734,0,,,,,,,,[],,,,
1430258656810082309,1430258656810082309,2021-08-24 13:00:11 Pacific Daylight Time,2021-08-24,13:00:11,-0700,26615488,kayzang,kayzang,,"GOOG @CNBCk978,7, I   https://t.co/oBib1YTqsZ",en,[],['https://www.cnbc.com/quotes/?symbol=GOOG&__source=iosappshare%7Ccom.apple.UIKit.activity.PostToTwitter'],[],0,0,0,[],[],https://twitter.com/Kayzang/status/1430258656810082309,False,,0,,,,,,,,[],,,,
1430258224872165382,1430257540403654658,2021-08-24 12:58:28 Pacific Daylight Time,2021-08-24,12:58:28,-0700,1013912029,xmcapitalgroup,XM Capital,,"@3PeaksTrading Ha, was just wondering the same thing. Every software name is 200-600. I remember the days when the only triple-digit stocks were GOOG and AMZN. Amazing everything rally last 3-5 years.",en,[],[],[],1,0,0,[],[],https://twitter.com/XMCapitalGroup/status/1430258224872165382,False,,0,,,,,,,,"[{'screen_name': '3PeaksTrading', 'name': 'Jason', 'id': '63061242'}]",,,,
1430258097336066054,1430258097336066054,2021-08-24 12:57:57 Pacific Daylight Time,2021-08-24,12:57:57,-0700,1355337211521150976,jmnjkoo,goog misser d-8,,"hey daddy, what if tomorrow never comes,,,  https://t.co/mKbg4N5LLZ",en,[],[],['https://pbs.twimg.com/media/E9lMKEHXMA0AKg4.jpg'],0,0,1,[],[],https://twitter.com/jmnjkoo/status/1430258097336066054,False,https://twitter.com/princessdaddyve/status/1430256975795957766,1,https://pbs.twimg.com/media/E9lMKEHXMA0AKg4.jpg,,,,,,,[],,,,
1430258042675859465,1429706874404974593,2021-08-24 12:57:44 Pacific Daylight Time,2021-08-24,12:57:44,-0700,1037757342,josefer07156570,Jose fernando ,,@Zorricientaxx Goog morning,en,[],[],[],0,0,0,[],[],https://twitter.com/Josefer07156570/status/1430258042675859465,False,,0,,,,,,,,"[{'screen_name': 'Zorricientaxx', 'name': 'ℤ𝕠𝕣𝕣𝕚𝕔𝕚𝕖𝕟𝕥𝕒', 'id': '892653009691430916'}]",,,,
1430258032777187330,1430187117943140356,2021-08-24 12:57:42 Pacific Daylight Time,2021-08-24,12:57:42,-0700,940391443,birdhillcap,TR,,"@DACDAC4DAC well, it used to be that way. Unfortunately now, Twitter, FB, and GOOG can silence you for any reasoen whatsoever, real or imagined.",en,[],[],[],0,0,0,[],[],https://twitter.com/birdhillcap/status/1430258032777187330,False,,0,,,,,,,,"[{'screen_name': 'DACDAC4DAC', 'name': 'David Chavous', 'id': '1427610526234853381'}]",,,,
1430257156067037184,1430257156067037184,2021-08-24 12:54:13 Pacific Daylight Time,2021-08-24,12:54:13,-0700,1409341163514077190,ch1tt4a,2105127 (luni),,Good time y horizon Lucas goog boy,en,[],[],[],0,0,0,[],[],https://twitter.com/ch1tt4a/status/1430257156067037184,False,https://twitter.com/Lucywayv08/status/1430208005493100545,0,,,,,,,,[],,,,
1430256286042578946,1430251724762124295,2021-08-24 12:50:46 Pacific Daylight Time,2021-08-24,12:50:46,-0700,20949949,luisbruno,الجبر خوارزمی فيبوناتشي,,"@lizthegrey nah, it's also the willfully misconstrued meaning of “confidential”  iirc the Employee Retaliation folks who interviewed ... was it @Tri_Becca90 ? ... kept harping on “oh noes, you accessed confidential material!”  when inside Le Goog “confidential” means “accessible to 100k FTE”",en,"[{'screen_name': 'tri_becca90', 'name': 'rebecca rivers', 'id': '1122608771010707456'}]",[],[],1,3,7,[],[],https://twitter.com/luisbruno/status/1430256286042578946,False,,0,,,,,,,,"[{'screen_name': 'lizthegrey', 'name': 'Liz Fong-Jones (方禮真)', 'id': '14534896'}]",,,,
1430255834064375811,1430255834064375811,2021-08-24 12:48:58 Pacific Daylight Time,2021-08-24,12:48:58,-0700,1324959470238261248,googgd,goog,,what up,en,[],[],[],0,0,0,[],[],https://twitter.com/googgd/status/1430255834064375811,False,,0,,,,,,,,[],,,,
1430253688120020999,1430253688120020999,2021-08-24 12:40:26 Pacific Daylight Time,2021-08-24,12:40:26,-0700,958516380176932864,xkavalis,RexDog Trading (xKaVaLiS),,"#bigtech #goog at high, #aapl can easily gap up to high tomorrow, #tsla can do the same continue momentum of move today",en,[],[],[],0,0,0,"['bigtech', 'goog', 'aapl', 'tsla']",[],https://twitter.com/xkavalis/status/1430253688120020999,False,,0,,,,,,,,[],,,,
1430253271583690763,1430249449083707395,2021-08-24 12:38:47 Pacific Daylight Time,2021-08-24,12:38:47,-0700,1053573923428880384,eliasnot,Not_Elias🎀,,@PokeFerny Daaaaanm You're like GOOG good at math,en,[],[],[],1,0,1,[],[],https://twitter.com/EliasNot/status/1430253271583690763,False,,0,,,,,,,,"[{'screen_name': 'PokeFerny', 'name': 'Ferny', 'id': '1414695573773381633'}]",,,,
1430253147725967360,1430252283653234693,2021-08-24 12:38:17 Pacific Daylight Time,2021-08-24,12:38:17,-0700,1404207377977692165,assposter1,assposter,,@sexysexysexymom goog meme 👍,en,[],[],[],0,0,1,[],[],https://twitter.com/assposter1/status/1430253147725967360,False,,0,,,,,,,,"[{'screen_name': 'sexysexysexymom', 'name': 'nut mommy', 'id': '1340222417562689536'}]",,,,
1430252480550559744,1430252480550559744,2021-08-24 12:35:38 Pacific Daylight Time,2021-08-24,12:35:38,-0700,28622119,apwriter,annie post,,$fcel $8.31 w #CodeRed and @blackrock so useless they can't get it over $6.25. Are they broke? $berk.a $berk.b $jpm $gs $aapl $goog $amzn $plug $nkla $bldp $blk  https://t.co/0RRWLZzWTz,en,"[{'screen_name': 'blackrock', 'name': 'blackrock', 'id': '23756134'}]",[],['https://pbs.twimg.com/media/E9lHDK2XMAQzB0o.jpg'],0,0,0,['codered'],"['fcel', 'berk.a', 'berk.b', 'jpm', 'gs', 'aapl', 'goog', 'amzn', 'plug', 'nkla', 'bldp', 'blk']",https://twitter.com/apwriter/status/1430252480550559744,False,,1,https://pbs.twimg.com/media/E9lHDK2XMAQzB0o.jpg,,,,,,,[],,,,
1430252275017175041,1428509818927648774,2021-08-24 12:34:49 Pacific Daylight Time,2021-08-24,12:34:49,-0700,1013912029,xmcapitalgroup,XM Capital,,@BillAckman Could just own $QQQ. Has been consistently outperforming every large hedge fund for 12+ years. It owns in size the most important assets in the world (and charges virtually no management fee). $AAPL $MSFT $AMZN $GOOG $FB $NVDA $TSLA,en,[],[],[],0,0,0,[],"['qqq', 'aapl', 'msft', 'amzn', 'goog', 'fb', 'nvda', 'tsla']",https://twitter.com/XMCapitalGroup/status/1430252275017175041,False,,0,,,,,,,,"[{'screen_name': 'BillAckman', 'name': 'Bill Ackman', 'id': '880412538625810432'}]",,,,
1430251563952398337,1430251563952398337,2021-08-24 12:32:00 Pacific Daylight Time,2021-08-24,12:32:00,-0700,1336316962570260481,alwaysatrader,James Cooper 📈💰,,"Our Team has been performing splendidly well 💸👏  🎯~More details in B!O~🎯  See you soon, my friend ! 💙  $DLPN $TDAC $SOLO $NBY $CLSN $MARK $FSR $FEYE $VRTX $GOOG $JNUG $BABA $BAC $BA $IDEX $NAKD $XSPA $MRNA $JAGX $DKNG $SOS $AMC $INTC $ROKU $BNGO $IBIO $HD $GNUS $INO $HCMC  https://t.co/RSoBIJaJJO",en,[],[],['https://pbs.twimg.com/media/E9kwjTPVIAEz-Hj.jpg'],0,0,1,[],"['dlpn', 'tdac', 'solo', 'nby', 'clsn', 'mark', 'fsr', 'feye', 'vrtx', 'goog', 'jnug', 'baba', 'bac', 'ba', 'idex', 'nakd', 'xspa', 'mrna', 'jagx', 'dkng', 'sos', 'amc', 'intc', 'roku', 'bngo', 'ibio', 'hd', 'gnus', 'ino', 'hcmc']",https://twitter.com/Alwaysatrader/status/1430251563952398337,False,,1,https://pbs.twimg.com/media/E9kwjTPVIAEz-Hj.jpg,,,,,,,[],,,,
1430251563788898306,1430251563788898306,2021-08-24 12:32:00 Pacific Daylight Time,2021-08-24,12:32:00,-0700,1323911805521993729,richardcryptos,Richard Cumberbatch 📈,,"Our Team has been performing splendidly well 💸👏  🎯~More details in B!O~🎯  See you soon, my friend ! 💙  $DLPN $TDAC $SOLO $NBY $CLSN $MARK $FSR $FEYE $VRTX $GOOG $JNUG $BABA $BAC $BA $IDEX $NAKD $XSPA $MRNA $JAGX $DKNG $SOS $AMC $INTC $ROKU $BNGO $IBIO $HD $GNUS $INO $HCMC  https://t.co/B7xCdHigxN",en,[],[],['https://pbs.twimg.com/media/E9k1dZIUUAMGtfh.jpg'],0,0,0,[],"['dlpn', 'tdac', 'solo', 'nby', 'clsn', 'mark', 'fsr', 'feye', 'vrtx', 'goog', 'jnug', 'baba', 'bac', 'ba', 'idex', 'nakd', 'xspa', 'mrna', 'jagx', 'dkng', 'sos', 'amc', 'intc', 'roku', 'bngo', 'ibio', 'hd', 'gnus', 'ino', 'hcmc']",https://twitter.com/RichardCryptos/status/1430251563788898306,False,,1,https://pbs.twimg.com/media/E9k1dZIUUAMGtfh.jpg,,,,,,,[],,,,
